ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Age;TotalSpent;TotalPurchases;TotalKids;AcceptedCmp_total;AvgSpentPerPurchase;DaySinceCustomer
10905;1955;Graduation;Together;42586.0;1;1;2012-10-29;7;194;2;56;0;0;0;5;4;1;6;8;0;0;0;0;0;0;1;70;252;16;2;1;15.75;4734
1744;1965;Basic;Single;23529.0;0;1;2013-01-07;67;9;7;13;3;2;20;1;1;1;2;6;0;0;0;0;0;0;0;60;54;5;1;0;10.8;4664
1000;1961;Master;Together;74881.0;1;1;2013-03-08;48;505;72;270;36;27;54;4;9;2;12;5;0;0;0;0;0;0;0;64;964;27;2;0;35.7;4604
3828;1951;Graduation;Married;71107.0;0;1;2013-02-17;61;533;10;217;198;174;195;2;7;6;13;4;0;0;0;0;0;0;0;74;1327;28;1;0;47.39;4623
8605;1964;PhD;Together;46910.0;1;1;2014-03-23;36;48;0;14;0;0;6;2;2;0;3;6;0;0;0;0;0;0;0;61;68;7;2;0;9.71;4224
10304;1959;Graduation;Married;18690.0;0;0;2012-12-28;77;6;1;7;23;4;19;1;1;1;2;8;0;0;0;0;0;0;0;66;60;5;0;0;12.0;4674
4351;1955;Graduation;Divorced;37244.0;1;1;2013-04-27;90;18;2;10;0;0;25;1;1;1;2;7;1;0;0;0;0;0;0;70;55;5;2;1;11.0;4554
10129;1966;Graduation;Together;82427.0;0;0;2014-03-12;35;482;147;509;104;107;107;1;3;5;12;1;0;0;1;0;0;0;0;59;1456;21;0;1;69.33;4235
2499;1958;2n Cycle;Single;75342.0;0;1;2013-05-06;38;204;97;97;21;118;26;1;5;2;10;4;0;0;0;0;0;0;0;67;563;18;1;0;31.28;4545
10092;1954;Graduation;Divorced;70044.0;0;1;2013-02-18;46;1073;0;250;153;14;14;4;7;10;5;5;0;0;0;0;0;0;0;71;1504;26;1;0;57.85;4622
7500;1967;Graduation;Single;79146.0;1;1;2014-04-24;33;245;16;223;21;43;16;2;8;1;8;6;0;0;0;0;0;0;0;58;564;19;2;0;29.68;4192
5796;1963;Graduation;Married;77437.0;0;0;2013-11-26;70;560;21;442;29;44;29;1;4;5;13;1;0;0;1;0;0;0;0;62;1125;23;0;1;48.91;4341
10556;1959;Graduation;Married;54984.0;0;1;2014-05-24;51;173;13;131;32;3;6;4;6;1;6;7;0;0;0;1;0;0;0;66;358;17;1;1;21.06;4162
1064;1971;PhD;Married;42403.0;1;0;2013-12-11;18;22;1;11;0;5;3;1;1;0;3;8;0;0;0;0;0;0;0;54;42;5;1;0;8.4;4326
48;1964;Graduation;Together;55761.0;0;1;2014-04-24;97;136;1;12;0;3;32;2;4;1;3;6;0;1;0;0;0;0;0;61;184;10;1;1;18.4;4192
7610;1983;Graduation;Together;37292.0;1;0;2013-04-18;32;275;0;86;10;23;66;5;6;3;5;8;0;0;0;0;0;0;0;42;460;19;1;0;24.21;4563
263;1945;PhD;Single;45576.0;0;0;2014-05-28;9;56;19;29;2;14;25;1;3;1;3;8;0;0;0;0;0;0;1;80;145;8;0;1;18.12;4158
10814;1947;Graduation;Together;70321.0;0;0;2013-01-16;6;303;23;751;82;26;191;1;6;5;13;4;0;0;0;0;0;0;1;78;1376;25;0;1;55.04;4655
9710;1969;PhD;Divorced;58086.0;0;1;2013-01-20;80;708;7;62;0;0;15;2;11;3;7;8;0;0;0;0;0;0;0;56;792;23;1;0;34.43;4651
9292;1952;Graduation;Married;81795.0;0;0;2012-10-26;74;324;132;693;27;118;88;1;4;11;7;2;0;0;0;0;0;0;0;73;1382;23;0;0;60.09;4737
10250;1947;Basic;Together;28389.0;0;0;2012-11-20;49;1;5;3;7;4;8;1;1;0;2;7;0;0;0;0;0;0;0;78;28;4;0;0;7.0;4712
7881;1946;Master;Married;66835.0;0;0;2013-09-28;21;620;26;195;34;17;141;1;6;4;13;2;0;0;0;0;0;0;0;79;1033;24;0;0;43.04;4400
5847;1969;Graduation;Divorced;69901.0;0;1;2013-05-29;95;312;21;206;102;92;149;3;7;3;10;5;0;0;0;0;0;0;0;56;882;23;1;0;38.35;4522
737;1949;PhD;Married;80360.0;0;0;2013-03-03;56;1493;86;454;112;43;43;2;4;4;5;2;0;1;1;1;0;0;0;76;2231;15;0;3;148.73;4609
3571;1961;PhD;Together;63342.0;0;1;2012-10-16;48;918;21;118;13;10;21;3;8;3;5;6;0;1;0;0;0;0;1;64;1101;19;1;2;57.95;4747
7807;1974;Graduation;Married;44989.0;0;1;2012-09-12;26;98;0;106;49;10;106;5;5;1;5;6;0;0;0;0;0;0;0;51;369;16;1;0;23.06;4781
3878;1980;2n Cycle;Single;31859.0;1;0;2014-02-27;3;3;4;7;15;8;11;1;1;0;3;7;0;0;0;0;0;0;0;45;48;5;1;0;9.6;4248
5092;1949;PhD;Widow;51569.0;0;1;2013-02-12;39;380;0;47;6;0;34;4;7;1;7;8;0;1;0;0;0;0;1;76;467;19;1;2;24.58;4628
2154;1971;Graduation;Widow;30372.0;1;1;2012-12-25;33;15;0;12;7;3;7;3;2;0;3;7;0;0;0;0;0;0;0;54;44;8;2;0;5.5;4677
5394;1979;Basic;Single;16014.0;1;1;2013-03-17;42;3;9;4;7;8;7;4;1;1;4;3;0;0;0;0;0;0;0;46;38;10;2;0;3.8;4595
3798;1968;Graduation;Married;41120.0;1;1;2013-11-06;80;24;2;23;0;8;24;3;2;1;3;6;0;0;0;0;0;0;0;57;81;9;2;0;9.0;4361
3524;1971;Master;Single;39763.0;1;0;2013-08-04;9;80;1;60;4;6;16;2;5;1;2;9;0;0;0;0;0;0;1;54;167;10;1;1;16.7;4455
5247;1955;PhD;Married;38725.0;1;1;2014-05-10;52;31;0;6;2;1;5;2;1;0;4;4;0;0;0;0;0;0;0;70;45;7;2;0;6.43;4176
5883;1972;Graduation;Married;77981.0;1;0;2013-05-26;78;138;120;204;16;126;60;3;7;4;7;5;0;0;0;0;0;0;0;53;664;21;1;0;31.62;4525
2118;1964;2n Cycle;Married;62905.0;0;1;2013-09-10;68;166;75;96;119;107;59;3;7;2;8;4;0;0;0;0;0;0;0;61;622;20;1;0;31.1;4418
8812;1979;2n Cycle;Divorced;13533.0;1;0;2013-03-10;45;12;3;8;8;0;17;2;2;0;3;7;0;0;0;0;0;0;0;46;48;7;1;0;6.86;4602
6616;1975;Graduation;Together;59481.0;0;1;2013-10-23;47;178;3;85;71;66;58;2;3;3;8;2;0;0;0;0;0;0;0;50;461;16;1;0;28.81;4375
2797;1977;Graduation;Married;72117.0;0;1;2013-08-20;34;707;20;171;65;60;50;1;9;7;9;5;0;0;0;0;0;0;0;48;1073;26;1;0;41.27;4439
4328;1986;2n Cycle;Married;21955.0;1;0;2013-09-07;81;5;1;7;17;14;11;2;2;1;3;6;0;0;0;0;0;0;0;39;55;8;1;0;6.88;4421
9167;1956;Graduation;Married;67131.0;0;1;2013-03-26;72;465;71;250;93;35;62;3;9;2;12;6;0;0;0;0;0;0;0;69;976;26;1;0;37.54;4586
10560;1980;PhD;Single;36802.0;1;0;2014-06-16;23;16;1;2;0;0;1;1;1;0;3;5;0;0;0;0;0;0;0;45;20;5;1;0;4.0;4139
2631;1982;Graduation;Together;71853.0;0;0;2013-05-08;29;358;108;413;141;97;32;1;2;8;6;1;0;0;0;0;0;0;0;43;1149;17;0;0;67.59;4543
8312;1961;Basic;Married;28249.0;0;0;2014-06-15;80;1;9;7;2;14;10;1;2;0;3;6;0;0;0;0;0;0;0;64;43;6;0;0;7.17;4140
5534;1975;Master;Married;47808.0;0;1;2013-10-20;30;123;1;26;2;0;72;2;3;2;3;7;1;0;0;0;0;0;0;50;224;10;1;1;22.4;4378
5093;1974;PhD;Divorced;25509.0;1;0;2012-09-18;15;40;3;30;10;7;11;3;3;0;3;9;0;0;0;0;0;0;1;51;101;9;1;1;11.22;4775
7592;1946;PhD;Married;51012.0;0;0;2013-04-18;86;102;9;63;2;9;24;1;4;1;4;6;0;0;0;0;0;0;0;79;209;10;0;0;20.9;4563
8895;1985;Graduation;Single;70596.0;0;0;2012-10-05;68;347;44;534;17;0;26;1;3;5;12;2;0;0;0;0;0;0;0;40;968;21;0;0;46.1;4758
8584;1952;PhD;Together;85431.0;0;0;2013-06-08;54;376;53;462;168;53;53;1;2;7;7;0;0;0;0;0;0;0;0;73;1165;17;0;0;68.53;4512
2694;1967;Graduation;Married;42664.0;0;1;2014-03-18;44;21;0;3;0;0;0;1;1;0;3;6;0;0;0;0;0;0;0;58;24;5;1;0;4.8;4229
8910;1955;Graduation;Together;42586.0;1;1;2012-10-29;7;194;2;56;0;0;0;5;4;1;6;8;0;0;0;0;0;0;1;70;252;16;2;1;15.75;4734
7433;1985;Graduation;Single;29760.0;1;0;2012-08-29;87;64;4;68;7;5;17;4;3;1;4;8;0;0;0;0;0;0;0;40;165;12;1;0;13.75;4795
164;1977;PhD;Married;28973.0;0;0;2012-10-13;59;206;0;46;3;2;12;2;5;1;5;8;0;0;0;0;0;0;0;48;269;13;0;0;20.69;4750
10477;1973;PhD;Together;39435.0;1;0;2013-08-06;16;71;0;18;0;0;13;1;3;1;2;7;0;0;0;0;0;0;0;52;102;7;1;0;14.57;4453
2681;1984;2n Cycle;Married;65370.0;0;0;2013-08-01;1;71;22;112;138;89;29;1;2;3;13;1;0;0;0;0;0;0;0;41;461;19;0;0;24.26;4458
5150;1979;Basic;Single;20194.0;1;0;2012-12-17;64;0;4;7;11;10;15;2;2;0;3;6;0;0;0;0;0;0;0;46;47;7;1;0;6.71;4685
5283;1976;PhD;Single;42473.0;1;1;2014-02-17;72;93;1;21;0;4;25;3;2;1;4;5;0;0;0;0;0;0;0;49;144;10;2;0;14.4;4258
9645;1968;Graduation;Married;64590.0;0;0;2012-10-14;98;920;138;168;36;46;30;1;9;4;10;6;0;0;0;0;0;0;0;57;1338;24;0;0;55.75;4749
10678;1959;Graduation;Together;71232.0;0;1;2013-11-28;91;653;17;170;34;26;17;2;11;2;10;7;0;0;0;0;0;0;0;66;917;25;1;0;36.68;4339
7261;1971;Graduation;Together;34600.0;1;1;2013-01-01;8;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;0;1;54;318;17;2;1;18.71;4670
9648;1967;Graduation;Single;46904.0;1;1;2012-11-03;20;153;4;56;0;9;31;4;5;1;4;8;0;0;0;0;0;0;0;58;253;14;2;0;18.07;4729
2870;1973;Graduation;Married;49094.0;0;1;2012-09-21;6;376;0;38;11;8;69;5;6;3;6;6;0;0;0;0;0;0;0;52;502;20;1;0;25.1;4772
8008;1983;Graduation;Together;36075.0;1;0;2013-12-09;54;46;0;30;12;1;30;1;2;0;4;6;0;0;0;0;0;0;0;42;119;7;1;0;17.0;4328
1513;1979;2n Cycle;Together;60839.0;1;1;2012-08-28;72;600;21;128;223;150;128;13;2;2;12;8;0;0;0;0;0;0;0;46;1250;29;2;0;43.1;4796
6173;1979;Graduation;Together;77298.0;0;1;2013-11-02;46;425;115;292;23;35;79;1;6;6;11;3;0;0;0;0;0;0;0;46;969;24;1;0;40.38;4365
1419;1950;Graduation;Together;34026.0;1;1;2013-08-05;11;18;6;15;12;8;17;3;2;1;3;5;0;0;0;0;0;0;0;75;76;9;2;0;8.44;4454
9150;1963;PhD;Single;48918.0;1;1;2014-04-12;21;52;0;9;0;0;1;2;1;0;4;4;0;0;0;0;0;0;0;62;62;7;2;0;8.86;4204
7960;1962;2n Cycle;Together;82122.0;0;0;2013-08-15;89;734;22;350;151;25;100;1;3;9;13;1;0;0;1;0;0;0;0;63;1382;26;0;1;53.15;4444
1250;1976;Graduation;Single;37697.0;1;0;2014-02-07;82;34;6;21;11;4;8;1;2;1;3;6;0;0;0;0;0;0;0;49;84;7;1;0;12.0;4268
9905;1952;Graduation;Together;34074.0;1;1;2013-07-13;69;135;1;41;10;1;67;5;3;3;3;6;1;0;0;0;0;0;0;73;255;14;2;1;18.21;4477
10691;1960;Master;Married;28520.0;1;1;2013-06-14;55;11;0;10;0;2;20;1;1;1;2;6;0;0;0;0;0;0;0;65;43;5;2;0;8.6;4506
7002;1955;Graduation;Single;62535.0;0;1;2013-10-03;13;163;48;90;0;45;52;1;3;2;8;3;0;0;0;0;0;0;0;70;398;14;1;0;28.43;4395
2952;1977;Master;Single;36273.0;1;0;2014-04-16;80;29;3;30;3;2;9;2;3;0;3;6;0;0;0;0;0;0;0;48;76;8;1;0;9.5;4200
8439;1964;Graduation;Together;63404.0;0;2;2014-06-06;97;734;26;70;11;44;17;2;6;3;4;4;0;0;0;1;0;0;0;61;902;15;2;1;60.13;4149
762;1981;2n Cycle;Together;75774.0;1;0;2014-05-02;27;340;21;134;258;14;56;1;7;5;8;4;0;0;0;0;0;0;0;44;823;21;1;0;39.19;4184
2831;1976;Graduation;Together;78416.0;0;1;2014-06-27;99;453;38;279;188;38;183;2;7;7;10;3;0;0;0;0;0;0;0;49;1179;26;1;0;45.35;4128
6977;1974;Graduation;Together;75702.0;0;1;2012-10-14;87;1073;0;629;145;37;37;1;10;5;13;6;0;0;1;0;0;0;0;51;1921;29;1;1;66.24;4749
6289;1951;Master;Together;59385.0;1;1;2013-04-28;85;135;0;10;0;4;36;2;3;1;4;5;0;0;0;0;0;0;0;74;185;10;2;0;18.5;4553
4168;1966;Graduation;Single;37070.0;1;1;2013-03-20;30;231;7;137;4;15;39;9;5;1;8;7;0;0;0;0;0;0;1;59;433;23;2;1;18.83;4592
8397;1951;Graduation;Married;44689.0;1;1;2014-01-10;82;18;0;5;0;0;11;2;1;1;2;7;1;0;0;0;0;0;0;74;34;6;2;1;5.67;4296
9284;1958;Graduation;Together;53977.0;0;1;2013-06-08;21;620;16;165;0;24;82;5;5;5;12;5;0;0;0;0;0;0;0;67;907;27;1;0;33.59;4512
6237;1966;PhD;Single;7144.0;0;2;2013-12-07;92;81;4;33;5;2;291;0;23;1;1;0;0;0;0;0;0;0;0;59;416;25;2;0;16.64;4330
3130;1964;Graduation;Single;18701.0;1;1;2013-06-04;95;12;4;2;10;6;10;4;2;0;4;5;0;0;0;0;0;0;0;61;44;10;2;0;4.4;4516
1619;1956;Graduation;Married;90369.0;0;0;2014-04-28;2;292;51;981;224;23;17;1;4;6;6;1;0;0;0;0;0;0;1;69;1588;17;0;1;93.41;4188
1990;1974;PhD;Single;63159.0;0;0;2012-11-05;74;965;34;586;89;86;37;1;3;5;8;3;1;0;0;0;0;0;0;51;1797;17;0;1;105.71;4727
5513;1966;Graduation;Together;37758.0;1;1;2012-10-04;49;27;2;10;0;0;1;2;1;0;3;8;0;0;0;0;0;0;0;59;40;6;2;0;6.67;4759
269;1963;PhD;Single;46757.0;0;1;2012-11-16;71;777;30;163;0;51;122;6;4;4;7;9;0;0;0;0;0;0;0;62;1143;21;1;0;54.43;4716
8093;1969;Master;Married;79734.0;0;0;2014-06-28;72;572;8;232;23;62;17;1;4;3;6;1;0;0;0;1;0;0;0;56;914;14;0;1;65.29;4127
10513;1992;Graduation;Together;63207.0;0;0;2013-01-20;68;438;169;565;91;169;70;1;2;3;6;7;0;0;0;1;0;0;0;33;1502;12;0;1;125.17;4651
10177;1954;Graduation;Divorced;72071.0;0;1;2013-02-14;4;531;69;300;150;138;150;3;5;4;8;2;0;0;0;0;0;0;0;71;1338;20;1;0;66.9;4626
2549;1983;PhD;Together;21840.0;1;0;2013-07-21;80;17;0;9;0;0;1;1;1;0;3;9;0;0;0;0;0;0;0;42;27;5;1;0;5.4;4469
5782;1982;2n Cycle;Together;58582.0;0;1;2013-09-28;15;402;35;106;101;77;42;2;9;2;9;5;0;1;0;0;0;0;0;43;763;22;1;1;34.68;4400
10057;1951;Graduation;Single;72282.0;0;0;2013-07-19;70;503;27;419;90;139;153;1;5;7;9;7;0;0;0;0;0;0;1;74;1331;22;0;1;60.5;4471
10307;1956;Graduation;Married;50387.0;0;2;2013-08-31;91;369;9;87;12;14;34;3;6;2;8;5;0;0;0;0;0;0;0;69;525;19;2;0;27.63;4428
8566;1961;PhD;Together;32583.0;1;1;2014-06-15;10;5;0;3;0;0;1;1;1;0;2;7;0;0;0;0;0;0;0;64;9;4;2;0;2.25;4140
2415;1962;Graduation;Together;62568.0;0;1;2014-04-07;99;362;17;398;80;35;61;3;5;3;5;4;0;0;0;1;0;0;0;63;953;16;1;1;59.56;4209
5684;1971;Master;Divorced;44635.0;1;1;2013-10-11;25;56;0;9;0;0;3;2;2;0;3;7;0;0;0;0;0;0;0;54;68;7;2;0;9.71;4387
8334;1971;Master;Single;33316.0;1;1;2013-10-04;34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;0;0;54;131;10;2;0;13.1;4394
9166;1968;Graduation;Married;63967.0;0;1;2013-08-09;57;387;84;141;73;35;162;3;4;4;12;2;0;0;0;0;0;0;0;57;882;23;1;0;38.35;4450
1440;1978;2n Cycle;Together;52513.0;0;0;2012-09-04;84;367;17;241;104;188;232;2;9;5;9;7;0;0;0;0;0;0;0;47;1149;25;0;0;45.96;4789
78;1969;Graduation;Married;25293.0;1;0;2013-09-15;51;15;0;11;0;2;9;1;1;1;2;8;0;0;0;0;0;0;0;56;37;5;1;0;7.4;4413
5441;1965;PhD;Widow;54111.0;0;1;2013-08-25;97;267;6;54;8;3;50;2;5;2;6;5;0;0;0;0;0;0;0;60;388;15;1;0;25.87;4434
5302;1986;Graduation;Together;78394.0;0;0;2013-02-15;13;298;27;697;216;24;166;1;4;6;5;2;0;0;0;0;0;0;1;39;1428;16;0;1;89.25;4625
4687;1958;Master;Married;80739.0;0;0;2013-05-23;92;674;92;736;39;0;92;1;3;11;9;1;0;0;0;0;0;0;0;67;1633;24;0;0;68.04;4528
1087;1975;Master;Together;22669.0;1;0;2013-05-22;30;16;14;36;37;22;48;3;4;1;2;9;0;0;0;0;0;0;1;50;173;10;1;1;17.3;4529
6859;1987;Graduation;Single;29236.0;1;0;2013-10-08;30;37;4;24;16;9;9;2;4;0;3;9;0;0;0;0;0;0;0;38;99;9;1;0;11.0;4390
9860;1959;Graduation;Together;44911.0;0;1;2013-03-15;11;159;0;22;2;1;31;3;4;1;4;7;0;0;0;0;0;0;0;66;215;12;1;0;17.92;4597
7129;1962;PhD;Married;54693.0;0;1;2013-02-17;72;686;17;142;23;26;35;8;6;4;13;6;0;0;0;0;0;0;0;63;929;31;1;0;29.97;4623
5866;1974;Graduation;Together;48186.0;1;0;2014-03-20;39;97;3;66;12;7;34;3;4;1;4;7;0;0;0;0;0;0;0;51;219;12;1;0;18.25;4227
10521;1977;Graduation;Married;54809.0;1;1;2013-09-11;0;63;6;57;13;13;22;4;2;1;5;4;0;0;0;0;0;0;1;48;174;12;2;1;14.5;4417
7393;1978;Graduation;Together;41580.0;1;1;2012-12-10;15;56;5;24;4;0;3;3;2;1;3;5;0;0;0;0;0;0;0;47;92;9;2;0;10.22;4692
7849;1970;PhD;Married;80336.0;0;0;2013-09-09;12;209;19;456;160;142;66;1;2;9;13;1;0;0;0;0;0;0;0;55;1052;25;0;0;42.08;4419
332;1957;Graduation;Married;47743.0;0;1;2013-03-22;56;198;2;43;0;12;20;3;4;1;6;6;0;1;0;0;0;0;0;68;275;14;1;1;19.64;4590
9847;1955;2n Cycle;Married;62972.0;0;1;2012-08-03;39;313;15;47;20;0;192;2;7;4;3;6;0;0;0;0;0;0;0;70;587;16;1;0;36.69;4821
531;1954;PhD;Divorced;57333.0;0;1;2012-09-22;55;941;14;397;76;58;176;11;8;5;9;6;0;0;0;0;0;0;1;71;1662;33;1;1;50.36;4771
9576;1982;PhD;Together;32313.0;1;0;2013-02-11;60;86;4;56;2;4;7;3;4;0;4;9;0;0;0;0;0;0;0;43;159;11;1;0;14.45;4629
6906;1953;Master;Widow;84953.0;0;0;2013-06-03;73;167;48;602;63;72;72;1;3;10;4;2;0;1;1;1;0;0;1;72;1024;18;0;4;56.89;4517
7419;1968;Master;Divorced;27071.0;1;0;2014-04-23;90;8;3;19;0;2;3;2;2;0;3;6;0;0;0;0;0;0;0;57;35;7;1;0;5.0;4193
3170;1957;Master;Together;68148.0;0;0;2013-08-31;86;389;66;408;37;57;85;1;4;4;6;2;0;0;0;0;0;0;0;68;1042;15;0;0;69.47;4428
8527;1965;Master;Together;65735.0;1;1;2013-12-07;37;239;7;119;4;15;11;5;6;2;6;7;0;0;0;0;0;0;0;60;395;19;2;0;20.79;4330
7872;1975;PhD;Married;86836.0;0;0;2012-09-12;7;179;21;273;0;21;63;1;6;10;6;5;1;0;1;1;0;0;1;50;557;23;0;4;24.22;4781
9931;1963;PhD;Married;4023.0;1;1;2014-06-23;29;5;0;1;1;1;1;15;0;0;0;19;0;0;0;0;0;0;0;62;9;15;2;0;0.6;4132
10595;1990;Graduation;Married;30093.0;0;0;2013-07-08;19;2;6;28;13;4;16;1;2;0;3;7;0;0;0;0;0;0;0;35;69;6;0;0;11.5;4482
4609;1966;PhD;Married;57705.0;0;1;2014-01-11;14;383;0;53;6;4;40;3;8;1;6;6;0;0;0;0;0;0;0;59;486;18;1;0;27.0;4295
5010;1988;Graduation;Single;25008.0;1;0;2014-02-02;72;2;8;8;6;1;9;2;1;0;3;8;0;0;0;0;0;0;0;37;34;6;1;0;5.67;4273
4427;1995;2n Cycle;Single;83257.0;0;0;2012-09-18;56;536;27;590;38;107;67;1;5;10;12;6;1;0;1;0;0;1;1;30;1365;28;0;3;48.75;4775
11148;1975;Graduation;Together;22280.0;1;0;2013-05-19;85;2;1;4;3;1;2;1;1;0;2;8;0;0;0;0;0;0;0;50;13;4;1;0;3.25;4532
1168;1978;PhD;Married;72159.0;0;0;2012-10-29;62;322;53;899;34;40;53;1;4;6;10;2;0;0;0;0;0;0;0;47;1401;21;0;0;66.71;4734
9595;1961;Graduation;Together;64260.0;0;0;2013-01-11;1;539;169;816;20;0;30;1;4;5;4;3;0;0;0;0;0;0;1;64;1574;14;0;1;112.43;4660
10163;1984;PhD;Single;82733.0;0;0;2013-09-10;28;712;50;420;65;38;38;1;8;4;7;4;0;0;0;0;0;0;1;41;1323;20;0;1;66.15;4418
2886;1971;Master;Divorced;74290.0;0;1;2013-08-12;70;1121;0;72;0;12;12;4;10;8;10;6;0;1;0;1;0;0;0;54;1217;32;1;2;38.03;4447
6710;1951;Master;Single;58217.0;2;1;2012-11-17;84;68;1;13;3;5;13;1;2;0;4;6;0;0;0;0;0;0;0;74;103;7;3;0;14.71;4715
5316;1976;Master;Together;21024.0;0;0;2013-07-04;89;36;4;18;6;2;18;1;2;0;4;7;0;0;0;0;0;0;0;49;84;7;0;0;12.0;4486
9029;1972;PhD;Married;70116.0;0;0;2013-01-26;73;707;44;603;95;58;29;1;2;8;12;1;0;0;0;0;0;0;0;53;1536;23;0;0;66.78;4645
521;1985;Graduation;Together;54006.0;1;0;2012-09-18;42;174;77;203;6;24;97;2;8;1;7;7;0;0;0;0;0;0;0;40;581;18;1;0;32.28;4775
1459;1966;PhD;Married;69063.0;0;1;2012-11-07;16;666;35;124;69;8;26;1;5;3;5;3;0;0;0;0;0;0;0;59;928;14;1;0;66.29;4725
10241;1975;2n Cycle;Divorced;11448.0;0;0;2013-12-15;16;0;0;0;6;2;6;1;1;0;2;6;0;0;0;0;0;0;0;50;14;4;0;0;3.5;4322
1630;1979;Graduation;Single;61825.0;0;1;2013-08-07;56;162;50;100;55;30;27;1;4;2;8;4;0;0;0;0;0;0;0;46;424;15;1;0;28.27;4452
3254;1971;Graduation;Married;70886.0;1;0;2013-10-14;65;407;70;239;103;88;53;1;5;4;4;2;0;0;0;0;0;0;0;54;960;14;1;0;68.57;4384
9064;1982;Graduation;Married;69109.0;0;0;2012-11-09;10;823;25;459;124;29;95;1;6;6;7;4;0;0;1;0;0;0;1;43;1555;20;0;2;77.75;4723
3678;1973;Graduation;Widow;60208.0;1;1;2012-10-07;13;488;23;71;15;0;59;11;8;3;7;7;0;1;0;0;0;0;1;52;656;29;2;2;22.62;4756
4227;1968;Master;Together;32889.0;1;1;2013-09-06;78;28;0;13;4;2;8;3;2;1;3;5;0;0;0;0;0;0;0;57;55;9;2;0;6.11;4422
9467;1984;Graduation;Single;34738.0;1;0;2014-05-11;51;3;2;10;3;0;2;1;1;0;3;6;0;0;0;0;0;0;0;41;20;5;1;0;4.0;4175
8486;1971;Master;Together;30538.0;1;0;2012-10-01;27;284;0;52;8;3;20;4;9;0;4;10;0;0;0;0;0;0;0;54;367;17;1;0;21.59;4762
2186;1977;2n Cycle;Together;82326.0;0;0;2014-03-10;30;938;142;754;159;81;183;1;5;10;6;2;0;1;1;1;0;0;1;48;2257;22;0;4;102.59;4237
3286;1967;PhD;Divorced;26642.0;1;0;2014-03-01;71;13;2;15;2;2;8;2;2;0;3;6;0;0;0;0;0;0;0;58;42;7;1;0;6.0;4246
8602;1964;Graduation;Divorced;69932.0;0;1;2013-06-12;97;412;172;153;150;105;57;2;7;6;11;4;0;0;0;0;0;0;0;61;1049;26;1;0;40.35;4508
3722;1972;Graduation;Single;44503.0;1;1;2014-04-16;83;31;1;8;0;0;8;2;2;0;3;6;0;0;0;0;0;0;0;53;48;7;2;0;6.86;4200
6715;1948;PhD;Single;60200.0;0;1;2013-01-02;3;502;19;132;0;6;26;6;6;2;11;6;0;0;0;0;0;0;0;77;685;25;1;0;27.4;4669
4796;1952;Graduation;Divorced;49638.0;0;1;2014-04-19;71;18;10;3;3;5;0;1;1;0;3;2;0;0;0;0;0;0;0;73;39;5;1;0;7.8;4197
9612;1987;2n Cycle;Single;23830.0;0;0;2014-02-07;3;1;8;6;4;8;16;1;1;0;3;7;0;0;0;0;0;0;0;38;43;5;0;0;8.6;4268
3766;1959;Master;Widow;33051.0;0;0;2012-08-16;15;100;71;243;108;94;219;3;9;1;8;9;0;0;0;0;0;0;1;66;835;21;0;1;39.76;4808
1399;1958;Graduation;Married;72905.0;0;0;2014-01-21;52;407;114;445;181;165;203;1;3;7;9;1;0;0;0;1;0;0;0;67;1515;20;0;1;75.75;4285
1570;1951;PhD;Together;69702.0;0;1;2013-02-19;8;664;9;240;50;19;57;2;7;7;10;4;0;0;0;0;0;0;0;74;1039;26;1;0;39.96;4621
3426;1975;Graduation;Divorced;70300.0;1;0;2013-07-15;89;1045;61;338;60;46;46;3;5;5;13;8;0;0;0;0;0;0;0;50;1596;26;1;0;61.38;4475
3074;1984;PhD;Married;70643.0;0;0;2012-10-15;66;1218;107;304;23;143;33;1;5;8;4;6;0;0;0;0;0;0;1;41;1828;18;0;1;101.56;4748
8341;1969;PhD;Married;30396.0;1;0;2014-04-30;22;15;0;6;0;1;12;2;1;1;2;7;1;0;0;0;0;0;1;56;34;6;1;2;5.67;4186
5180;1968;PhD;Divorced;50616.0;0;1;2014-04-18;56;128;0;16;0;1;4;2;4;0;4;7;0;0;0;0;0;0;0;57;149;10;1;0;14.9;4198
6461;1969;Master;Single;62772.0;0;1;2013-05-19;74;581;49;157;43;8;108;1;5;6;11;2;0;1;0;0;0;0;0;56;946;23;1;1;41.13;4532
7679;1985;PhD;Single;30298.0;0;0;2014-05-19;48;6;3;12;6;1;0;1;1;1;3;3;0;0;0;0;0;0;0;40;28;6;0;0;4.67;4167
10702;1984;Graduation;Single;52413.0;1;0;2012-11-03;67;185;8;133;56;56;12;2;7;1;7;7;0;0;0;0;0;0;0;41;450;17;1;0;26.47;4729
7505;1957;PhD;Married;44155.0;1;1;2014-01-19;24;22;1;9;0;0;14;1;1;1;2;4;0;0;0;0;0;0;0;68;46;5;2;0;9.2;4287
